GEOID,route_id,n_stops,best_headway_min,total_trips,route_short_name,route_long_name,route_type
12086003911,30437,10,9.473684210526315,178,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003913,30432,8,15.0,91,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003913,30437,7,9.473684210526315,124,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003913,30457,3,12.857142857142858,28,279,MIAMI BEACH-NORTHSIDE,3
12086003914,30432,14,15.0,160,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003914,30437,9,9.473684210526315,164,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003914,30457,3,12.857142857142858,28,279,MIAMI BEACH-NORTHSIDE,3
12086003915,30432,12,15.0,136,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003915,30437,1,9.473684210526315,19,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003915,30457,2,22.5,14,279,MIAMI BEACH-NORTHSIDE,3
12086003916,30432,5,15.0,54,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003916,30457,3,22.5,22,279,MIAMI BEACH-NORTHSIDE,3
12086003917,30432,8,15.0,88,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003917,30457,4,25.714285714285715,28,279,MIAMI BEACH-NORTHSIDE,3
12086003918,30432,8,15.0,88,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003918,30457,4,25.714285714285715,28,279,MIAMI BEACH-NORTHSIDE,3
12086003919,30432,21,13.846153846153847,250,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003919,30437,21,9.473684210526315,379,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003921,30432,11,15.0,126,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003921,30437,11,9.473684210526315,199,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086003922,30432,11,13.846153846153847,131,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086003922,30437,11,10.0,198,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004000,30405,15,15.0,108,14,MT SINAI TO OMNI TERMINAL,3
12086004000,30418,12,13.846153846153847,141,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004000,30432,12,13.846153846153847,147,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004000,30437,12,9.473684210526315,219,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004000,30438,6,15.0,54,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004000,30447,5,30.0,30,150,MIAMI BEACH AIRPORT FLYER,3
12086004102,30405,6,25.714285714285715,37,14,MT SINAI TO OMNI TERMINAL,3
12086004102,30406,10,36.0,50,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004102,30409,7,30.0,39,20,AIRPORT STATION TO LINCOLN RD,3
12086004102,30437,6,9.0,113,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004102,30438,7,30.0,40,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004103,30405,12,25.714285714285715,74,14,MT SINAI TO OMNI TERMINAL,3
12086004103,30418,12,13.846153846153847,146,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004103,30432,12,15.0,144,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004103,30437,12,9.473684210526315,218,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004103,30447,6,30.0,36,150,MIAMI BEACH AIRPORT FLYER,3
12086004105,30405,18,25.714285714285715,112,14,MT SINAI TO OMNI TERMINAL,3
12086004105,30406,2,16.363636363636363,16,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004105,30418,18,13.846153846153847,215,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004105,30432,15,15.0,180,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004105,30437,15,9.473684210526315,273,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004105,30447,11,30.0,66,150,MIAMI BEACH AIRPORT FLYER,3
12086004106,30405,1,30.0,6,14,MT SINAI TO OMNI TERMINAL,3
12086004106,30406,9,16.363636363636363,52,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004106,30418,1,15.0,12,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004106,30432,1,15.0,12,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004106,30437,1,10.0,18,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004106,30438,16,30.0,96,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004204,30406,8,36.0,40,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004204,30409,8,25.714285714285715,49,20,AIRPORT STATION TO LINCOLN RD,3
12086004204,30438,8,30.0,47,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004205,30405,7,30.0,39,14,MT SINAI TO OMNI TERMINAL,3
12086004205,30406,4,30.0,22,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004205,30409,2,15.0,18,20,AIRPORT STATION TO LINCOLN RD,3
12086004205,30418,2,7.826086956521739,35,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004205,30432,3,7.5,48,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004205,30437,3,9.473684210526315,56,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004205,30447,3,30.0,18,150,MIAMI BEACH AIRPORT FLYER,3
12086004206,30405,12,25.714285714285715,73,14,MT SINAI TO OMNI TERMINAL,3
12086004206,30406,17,16.363636363636363,96,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004206,30409,7,15.0,48,20,AIRPORT STATION TO LINCOLN RD,3
12086004206,30418,9,7.826086956521739,116,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004206,30432,10,7.5,132,79,HIALEAH-MIAMI BEACH VIA 79 ST,3
12086004206,30437,10,9.473684210526315,188,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004206,30447,8,30.0,48,150,MIAMI BEACH AIRPORT FLYER,3
12086004207,30409,4,25.714285714285715,25,20,AIRPORT STATION TO LINCOLN RD,3
12086004207,30438,4,30.0,23,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004208,30406,6,36.0,30,15,OMNI TO MIAMI BEACH VIA VENETIAN,3
12086004208,30409,5,25.714285714285715,31,20,AIRPORT STATION TO LINCOLN RD,3
12086004208,30438,5,30.0,29,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004301,30409,7,30.0,42,20,AIRPORT STATION TO LINCOLN RD,3
12086004301,30438,9,30.0,54,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004303,30405,6,30.0,33,14,MT SINAI TO OMNI TERMINAL,3
12086004303,30437,2,9.473684210526315,37,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004303,30447,2,30.0,12,150,MIAMI BEACH AIRPORT FLYER,3
12086004304,30405,3,30.0,16,14,MT SINAI TO OMNI TERMINAL,3
12086004304,30409,9,30.0,54,20,AIRPORT STATION TO LINCOLN RD,3
12086004304,30437,1,10.0,18,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004304,30438,11,30.0,66,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004304,30447,1,30.0,6,150,MIAMI BEACH AIRPORT FLYER,3
12086004403,30405,10,30.0,55,14,MT SINAI TO OMNI TERMINAL,3
12086004403,30437,5,9.0,95,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004403,30447,6,30.0,36,150,MIAMI BEACH AIRPORT FLYER,3
12086004404,30405,10,30.0,55,14,MT SINAI TO OMNI TERMINAL,3
12086004404,30437,4,9.0,76,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004404,30447,4,30.0,24,150,MIAMI BEACH AIRPORT FLYER,3
12086004405,30405,4,30.0,23,14,MT SINAI TO OMNI TERMINAL,3
12086004405,30409,4,30.0,24,20,AIRPORT STATION TO LINCOLN RD,3
12086004405,30437,5,9.0,97,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004405,30438,6,30.0,36,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004406,30405,2,30.0,12,14,MT SINAI TO OMNI TERMINAL,3
12086004406,30409,6,30.0,36,20,AIRPORT STATION TO LINCOLN RD,3
12086004406,30437,2,9.0,39,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004406,30438,8,30.0,48,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004500,30405,12,30.0,68,14,MT SINAI TO OMNI TERMINAL,3
12086004500,30409,1,30.0,6,20,AIRPORT STATION TO LINCOLN RD,3
12086004500,30437,2,9.0,39,100,DOWNTOWN-AVENTURA MALL VIA MIABEACH,3
12086004500,30438,1,30.0,6,101,MT SINAI HOSP - DOWNTOWN VIA ALTON,3
12086004500,30447,3,15.0,24,150,MIAMI BEACH AIRPORT FLYER,3
12086004602,30414,17,6.0,275,26,BRICKELL STATION-KEY BISCAYNE,3
12086004605,30414,6,11.25,93,26,BRICKELL STATION-KEY BISCAYNE,3
12086004607,30414,10,6.0,168,26,BRICKELL STATION-KEY BISCAYNE,3
12086004608,30414,8,11.25,121,26,BRICKELL STATION-KEY BISCAYNE,3
12086004701,23909,10,45.0,24,MIASPG,City of Miami Springs Free-Bee,3
12086004701,30419,1,30.0,6,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086004701,30426,3,20.0,18,62,HIALEAH-BISC BLVD VIA 62 ST,3
12086004701,30979,1,10.0,18,2600,REGULAR METRORAIL SERVICE,2
12086004703,23909,13,45.0,28,MIASPG,City of Miami Springs Free-Bee,3
12086004703,30409,3,30.0,18,20,AIRPORT STATION TO LINCOLN RD,3
12086004703,30418,13,15.0,80,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004703,30419,13,30.0,63,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086004703,30421,3,45.0,12,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086004703,30435,6,120.0,6,95,I-95 GOLDEN GLADES EXPRESS,3
12086004703,30443,10,90.0,20,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086004704,23909,7,90.0,14,MIASPG,City of Miami Springs Free-Bee,3
12086004704,30418,8,25.714285714285715,45,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004704,30435,4,120.0,4,95,I-95 GOLDEN GLADES EXPRESS,3
12086004704,30443,8,90.0,16,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086004705,23909,16,45.0,34,MIASPG,City of Miami Springs Free-Bee,3
12086004705,30418,8,25.714285714285715,45,36,DORAL-AIRPORT-MIAMI BEACH VIA 36 ST,3
12086004705,30435,4,120.0,4,95,I-95 GOLDEN GLADES EXPRESS,3
12086004705,30443,8,90.0,16,132,HIA.TRI-RAIL STA-DORAL VIA 36ST,3
12086004901,28823,13,22.5,68,MIAFLAG,City of Miami - Flagami Route,3
12086004901,30400,10,16.363636363636363,58,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086004901,30419,8,15.0,88,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086004901,30421,5,45.0,18,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086004901,30425,3,60.0,8,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086004903,28823,8,20.0,42,MIAFLAG,City of Miami - Flagami Route,3
12086004903,30400,10,16.363636363636363,58,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086004903,30403,9,11.25,127,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086004903,30421,8,45.0,29,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086004903,30455,4,16.363636363636363,42,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086004904,23891,3,5.142857142857143,69,CGABLE,City of Coral Gables Trolley,3
12086004904,28823,13,30.0,57,MIAFLAG,City of Miami - Flagami Route,3
12086004904,28827,6,10.588235294117647,61,MIAHAVA,City of Miami - Little Havana Route,3
12086004904,30400,13,16.363636363636363,120,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086004904,30403,9,12.0,125,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086004904,30419,7,15.0,81,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086004904,30421,8,45.0,29,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086004904,30455,4,16.363636363636363,42,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005002,28823,11,30.0,48,MIAFLAG,City of Miami - Flagami Route,3
12086005002,30400,18,16.363636363636363,192,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005002,30415,4,15.0,45,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005002,30419,10,15.0,114,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005003,28823,4,30.0,20,MIAFLAG,City of Miami - Flagami Route,3
12086005003,30409,1,30.0,6,20,AIRPORT STATION TO LINCOLN RD,3
12086005003,30415,2,15.0,23,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005003,30416,1,30.0,6,32,MIAMI GRDNS-OMNI VIA NW 32 AVE-20ST,3
12086005003,30419,5,15.0,54,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005003,30425,1,60.0,3,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086005004,28823,7,30.0,30,MIAFLAG,City of Miami - Flagami Route,3
12086005004,30415,4,15.0,46,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005004,30419,7,15.0,78,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005102,23907,1,36.0,5,MIAHLT,City of Miami - Health District Rte,3
12086005102,23910,4,36.0,13,MIASTA,City of Miami - Stadium Route,3
12086005102,30400,18,15.0,200,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005102,30404,2,30.0,12,12,NORTHSIDE - MERCY HOSP.,3
12086005102,30408,4,22.5,25,17,163 ST TERM-VIZ VIA 17 AV,3
12086005102,30411,7,30.0,41,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005103,30400,8,16.363636363636363,88,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005103,30411,5,30.0,30,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005103,30415,4,15.0,45,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005104,30411,4,30.0,23,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005104,30415,5,15.0,57,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005201,23910,8,60.0,23,MIASTA,City of Miami - Stadium Route,3
12086005201,28827,5,20.0,45,MIAHAVA,City of Miami - Little Havana Route,3
12086005201,30400,9,15.0,100,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005201,30403,8,12.0,113,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005201,30404,8,30.0,48,12,NORTHSIDE - MERCY HOSP.,3
12086005201,30408,8,22.5,55,17,163 ST TERM-VIZ VIA 17 AV,3
12086005201,30453,4,16.363636363636363,42,207,LITTLE HAVANA CONNECTION,3
12086005201,30454,4,16.363636363636363,44,208,LITTLE HAVANA CONNECTION,3
12086005201,30455,4,16.363636363636363,40,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005202,23910,4,60.0,12,MIASTA,City of Miami - Stadium Route,3
12086005202,28827,4,20.0,36,MIAHAVA,City of Miami - Little Havana Route,3
12086005202,30400,9,15.0,102,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005202,30403,7,12.0,99,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005202,30404,8,30.0,48,12,NORTHSIDE - MERCY HOSP.,3
12086005202,30453,3,18.0,30,207,LITTLE HAVANA CONNECTION,3
12086005202,30454,3,16.363636363636363,33,208,LITTLE HAVANA CONNECTION,3
12086005202,30455,2,16.363636363636363,20,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005303,23910,4,60.0,12,MIASTA,City of Miami - Stadium Route,3
12086005303,28827,5,20.0,45,MIAHAVA,City of Miami - Little Havana Route,3
12086005303,30403,8,12.0,113,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005303,30404,6,30.0,35,12,NORTHSIDE - MERCY HOSP.,3
12086005303,30408,6,22.5,39,17,163 ST TERM-VIZ VIA 17 AV,3
12086005303,30453,4,16.363636363636363,42,207,LITTLE HAVANA CONNECTION,3
12086005303,30454,4,16.363636363636363,44,208,LITTLE HAVANA CONNECTION,3
12086005303,30455,4,16.363636363636363,40,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005304,28827,5,20.0,45,MIAHAVA,City of Miami - Little Havana Route,3
12086005304,30401,9,16.363636363636363,95,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005304,30404,5,30.0,27,12,NORTHSIDE - MERCY HOSP.,3
12086005304,30408,7,22.5,47,17,163 ST TERM-VIZ VIA 17 AV,3
12086005304,30453,4,15.0,46,207,LITTLE HAVANA CONNECTION,3
12086005304,30454,5,18.0,50,208,LITTLE HAVANA CONNECTION,3
12086005305,23910,2,60.0,6,MIASTA,City of Miami - Stadium Route,3
12086005305,28827,4,20.0,36,MIAHAVA,City of Miami - Little Havana Route,3
12086005305,30403,7,12.0,99,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005305,30404,6,30.0,35,12,NORTHSIDE - MERCY HOSP.,3
12086005305,30453,3,18.0,30,207,LITTLE HAVANA CONNECTION,3
12086005305,30454,3,16.363636363636363,33,208,LITTLE HAVANA CONNECTION,3
12086005305,30455,2,16.363636363636363,20,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005306,28827,4,20.0,36,MIAHAVA,City of Miami - Little Havana Route,3
12086005306,30401,9,16.363636363636363,95,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005306,30404,5,30.0,27,12,NORTHSIDE - MERCY HOSP.,3
12086005306,30453,5,15.0,60,207,LITTLE HAVANA CONNECTION,3
12086005306,30454,4,18.0,40,208,LITTLE HAVANA CONNECTION,3
12086005403,28827,2,22.5,16,MIAHAVA,City of Miami - Little Havana Route,3
12086005403,30400,5,16.363636363636363,55,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005403,30403,4,12.857142857142858,54,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005403,30415,8,15.0,89,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005403,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005405,28827,4,20.0,35,MIAHAVA,City of Miami - Little Havana Route,3
12086005405,30400,8,16.363636363636363,88,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005405,30403,8,12.0,112,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005405,30411,11,25.714285714285715,68,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005405,30453,2,16.363636363636363,22,207,LITTLE HAVANA CONNECTION,3
12086005405,30454,2,16.363636363636363,22,208,LITTLE HAVANA CONNECTION,3
12086005406,28827,4,20.0,36,MIAHAVA,City of Miami - Little Havana Route,3
12086005406,30400,7,16.363636363636363,77,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005406,30403,7,12.0,101,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005406,30408,8,22.5,55,17,163 ST TERM-VIZ VIA 17 AV,3
12086005406,30453,3,16.363636363636363,33,207,LITTLE HAVANA CONNECTION,3
12086005406,30454,4,16.363636363636363,44,208,LITTLE HAVANA CONNECTION,3
12086005406,30455,2,16.363636363636363,20,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005407,28827,9,18.0,84,MIAHAVA,City of Miami - Little Havana Route,3
12086005407,30401,9,16.363636363636363,97,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005407,30403,8,12.0,110,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005407,30411,13,25.714285714285715,81,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005407,30415,10,13.846153846153847,119,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005407,30453,7,16.363636363636363,77,207,LITTLE HAVANA CONNECTION,3
12086005407,30454,7,16.363636363636363,73,208,LITTLE HAVANA CONNECTION,3
12086005407,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005409,28827,5,20.0,45,MIAHAVA,City of Miami - Little Havana Route,3
12086005409,30403,9,12.0,129,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005409,30408,7,22.5,47,17,163 ST TERM-VIZ VIA 17 AV,3
12086005409,30411,9,25.714285714285715,57,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005409,30453,4,16.363636363636363,44,207,LITTLE HAVANA CONNECTION,3
12086005409,30454,5,16.363636363636363,55,208,LITTLE HAVANA CONNECTION,3
12086005409,30455,2,16.363636363636363,20,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005410,28827,5,18.0,49,MIAHAVA,City of Miami - Little Havana Route,3
12086005410,30401,6,16.363636363636363,66,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005410,30408,7,22.5,47,17,163 ST TERM-VIZ VIA 17 AV,3
12086005410,30411,7,30.0,42,22,MDC NORTH-COCO GROVE VIA 22 AVE,3
12086005410,30453,3,16.363636363636363,33,207,LITTLE HAVANA CONNECTION,3
12086005410,30454,3,18.0,30,208,LITTLE HAVANA CONNECTION,3
12086005503,23891,3,5.142857142857143,69,CGABLE,City of Coral Gables Trolley,3
12086005503,28827,12,18.0,106,MIAHAVA,City of Miami - Little Havana Route,3
12086005503,30401,4,16.363636363636363,42,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005503,30403,9,12.0,123,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005503,30419,6,15.0,68,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005503,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005504,28827,11,18.0,104,MIAHAVA,City of Miami - Little Havana Route,3
12086005504,30401,10,16.363636363636363,103,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005504,30403,6,12.857142857142858,81,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005504,30415,10,13.846153846153847,119,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005504,30454,1,18.0,10,208,LITTLE HAVANA CONNECTION,3
12086005504,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005505,23891,3,5.142857142857143,69,CGABLE,City of Coral Gables Trolley,3
12086005505,28823,5,30.0,21,MIAFLAG,City of Miami - Flagami Route,3
12086005505,28827,9,10.588235294117647,85,MIAHAVA,City of Miami - Little Havana Route,3
12086005505,30400,11,16.363636363636363,116,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005505,30403,5,12.0,69,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005505,30419,7,15.0,81,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005505,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005506,28827,6,22.5,48,MIAHAVA,City of Miami - Little Havana Route,3
12086005506,30400,10,16.363636363636363,108,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005506,30403,9,12.0,123,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005506,30415,8,15.0,89,27,COCO GROVE-MIA GARDENS VIA NW 27 AV,3
12086005506,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005600,23891,11,5.142857142857143,206,CGABLE,City of Coral Gables Trolley,3
12086005600,28823,6,60.0,18,MIAFLAG,City of Miami - Flagami Route,3
12086005600,28827,6,18.0,56,MIAHAVA,City of Miami - Little Havana Route,3
12086005600,30401,14,16.363636363636363,143,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005600,30403,16,11.25,224,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005600,30419,6,15.0,68,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086005600,30421,9,45.0,32,42,DGLS RD-OPALOCKA TRI-RAIL,3
12086005600,30455,6,16.363636363636363,63,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005701,28823,17,18.0,96,MIAFLAG,City of Miami - Flagami Route,3
12086005701,30400,10,30.0,57,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005701,30403,21,11.25,296,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005701,30425,13,60.0,39,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086005701,30429,8,45.0,32,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086005701,30455,8,16.363636363636363,84,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005705,28823,3,30.0,18,MIAFLAG,City of Miami - Flagami Route,3
12086005705,30400,6,30.0,33,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005706,28823,8,18.0,50,MIAFLAG,City of Miami - Flagami Route,3
12086005706,30400,14,30.0,78,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005706,30425,2,60.0,6,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086005707,28823,12,18.0,76,MIAFLAG,City of Miami - Flagami Route,3
12086005707,30400,8,30.0,45,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005707,30403,7,11.25,95,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005707,30425,8,60.0,24,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086005707,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005708,28823,11,20.0,57,MIAFLAG,City of Miami - Flagami Route,3
12086005708,30400,11,30.0,61,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005708,30403,9,11.25,131,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005708,30455,2,16.363636363636363,21,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005803,28823,8,20.0,46,MIAFLAG,City of Miami - Flagami Route,3
12086005803,30401,12,13.846153846153847,131,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086005803,30403,13,11.25,182,11,FIU-DOWNTOWN VIA FLAGLER ST,3
12086005803,30425,4,60.0,12,57,AIRPORT-GABLES-CHILD HOSP-UNIV STAT,3
12086005803,30429,10,45.0,40,73,OKEECHOBEE-DADELAND SO-PALM BAY,3
12086005803,30455,4,16.363636363636363,42,211,SWEETWATER-DOWNTOWN VIA FLAGLER ST,3
12086005804,28823,15,36.0,71,MIAFLAG,City of Miami - Flagami Route,3
12086005804,30400,3,30.0,17,7,DOWNTOWN-DOLPH MALL/AIRPORT VIA 7ST,3
12086005804,30401,13,13.846153846153847,148,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
